uid	original_id	id	original_title	title	rating
guest_a27797a659638027d21a0bdbc9fd4481	22972	1881	Computer Company Started In Garage 30 Years Ago Now In Smaller Garage	COMPUTER COMPANY STARTED IN GARAGE 30 YEARS AGO NOW world leader	0.332
guest_a27797a659638027d21a0bdbc9fd4481	22972	1881	Computer Company Started In Garage 30 Years Ago Now In Smaller Garage	COMPUTER COMPANY STARTED IN GARAGE 30 YEARS AGO NOW world leader	0
930904300269924	22972	1860	Computer Company Started In Garage 30 Years Ago Now In Smaller Garage	COMPUTER COMPANY STARTED IN GARAGE Sells for 1.5 Billion Dollars	NULL
930904300269924	22972	1860	Computer Company Started In Garage 30 Years Ago Now In Smaller Garage	COMPUTER COMPANY STARTED IN GARAGE Sells for 1.5 Billion Dollars	0.038
930904300269924	22972	1860	Computer Company Started In Garage 30 Years Ago Now In Smaller Garage	COMPUTER COMPANY STARTED IN GARAGE Sells for 1.5 Billion Dollars	0.182
504504090138	22983	3306	Tomato Genetically Modified To Be More Expensive	TOMATO GENETICALLY MODIFIED TO BE MORE tasty	0.105
504504090138	22983	3306	Tomato Genetically Modified To Be More Expensive	TOMATO GENETICALLY MODIFIED TO BE MORE tasty	0.026
guest_0e69dbbcf12498b26dec1de0668d81b2	22983	4275	Tomato Genetically Modified To Be More Expensive	Scientists modified the genes of Tomato to make it more accessible to rich people	1
guest_63148010d99699689834300d2a203f30	22984	4294	Bags Filled With Sand Still Most Advanced U.S. Anti-Flood Technology	Sandbags remain best option	0.237
guest_cacfd2e430d416713f364084795f2d06	22984	4288	Bags Filled With Sand Still Most Advanced U.S. Anti-Flood Technology	BAGS FILLED WITH SAND STILL MOST USED U.S. ANTI-FLOOD TECHNOLOGY	NULL
guest_cacfd2e430d416713f364084795f2d06	22984	4288	Bags Filled With Sand Still Most Advanced U.S. Anti-Flood Technology	BAGS FILLED WITH SAND STILL MOST USED U.S. ANTI-FLOOD TECHNOLOGY	NULL
guest_cacfd2e430d416713f364084795f2d06	22984	4288	Bags Filled With Sand Still Most Advanced U.S. Anti-Flood Technology	BAGS FILLED WITH SAND STILL MOST USED U.S. ANTI-FLOOD TECHNOLOGY	0.083
guest_afad932985976b5cf9cf97b7f8ac132e	23015	6043	Voice Recognition Software Yelled At	VOICE RECOGNITION SOFTWARE DISRESPECTED	0.993
guest_5fd013670e2fca08f9bd84af21906df7	23015	6058	Voice Recognition Software Yelled At	Voice Software Recognition Software Inaccuracies	0.715
guest_4712440d5ab89603f17f2f96cb95eab5	23024	2941	New Software Yellows Neglected Digital Photos Over Time	Bringing the pain of real life back to life.	1
guest_4712440d5ab89603f17f2f96cb95eab5	23024	2941	New Software Yellows Neglected Digital Photos Over Time	Bringing the pain of real life back to life.	1
guest_7a02c0a902002ea7c7edbb5a01cf9b96	23024	3528	New Software Yellows Neglected Digital Photos Over Time	True	0.175
guest_7a02c0a902002ea7c7edbb5a01cf9b96	23024	3528	New Software Yellows Neglected Digital Photos Over Time	True	1
10152588290628559	23024	1315	New Software Yellows Neglected Digital Photos Over Time	new software yellows digital photos over time	0.373
10152588290628559	23024	1315	New Software Yellows Neglected Digital Photos Over Time	new software yellows digital photos over time	0.975
guest_b31c3adab1a0b469f661a22714c3129c	23024	1329	New Software Yellows Neglected Digital Photos Over Time	NEW SOFTWARE REPAIRS NEGLECTED CAMERA PHOTOS OVER TIME	1
guest_b31c3adab1a0b469f661a22714c3129c	23024	1329	New Software Yellows Neglected Digital Photos Over Time	NEW SOFTWARE REPAIRS NEGLECTED CAMERA PHOTOS OVER TIME	0.138
guest_35614387f874db1ca7e1ef989578eff7	23029	4407	Love And Forgiveness Of Christ Now Available In New Gel Form	Passion OF CHRIST NOW AVAILABLE IN NEW Bluray FORM	0.572
guest_27a52c46990605ac837fdd9b6ea4e4b1	23029	4401	Love And Forgiveness Of Christ Now Available In New Gel Form	LOVE AND FORGIVENESS OF CHRIST NOW AVAILABLE IN PODCAST FORM	1
guest_3423fbdafa9d1c6f9bdd6d965cad43c8	23030	5869	Vatican Condemns Wack MCs	VATICAN CONDEMNS DISCRIMINATION	0
guest_c6068b5df16c1e824e02b80a50d9d5bc	23030	5878	Vatican Condemns Wack MCs	Vatican condems fake mcs	0.129
guest_c353f278ee650866baf20227267ea9c6	23042	4042	Bill Clinton Will Become A Spokesman For Manwich	Bill Clinton will not become a spokesman for manwich	0.754
guest_c353f278ee650866baf20227267ea9c6	23042	4042	Bill Clinton Will Become A Spokesman For Manwich	Bill Clinton will not become a spokesman for manwich	1
guest_61bc70fb9fb0dadded19da010d5fbe3c	23042	2901	Bill Clinton Will Become A Spokesman For Manwich	Bill Clinton speaks for Manwich	1
guest_61bc70fb9fb0dadded19da010d5fbe3c	23042	2901	Bill Clinton Will Become A Spokesman For Manwich	Bill Clinton speaks for Manwich	1
10152579041713756	23042	2906	Bill Clinton Will Become A Spokesman For Manwich	BILL CLINTON WILL BECOME A SPOKESMAN FOR nobel institute	0
10152579041713756	23042	2906	Bill Clinton Will Become A Spokesman For Manwich	BILL CLINTON WILL BECOME A SPOKESMAN FOR nobel institute	0
guest_7c87d371ba285364d201b908148c476e	23047	1632	NASA Baffled By Failure Of Straw Shuttle	NASA shocked by failure of shuttle	0
guest_7c87d371ba285364d201b908148c476e	23047	1632	NASA Baffled By Failure Of Straw Shuttle	NASA shocked by failure of shuttle	0
guest_7c87d371ba285364d201b908148c476e	23047	1632	NASA Baffled By Failure Of Straw Shuttle	NASA shocked by failure of shuttle	0
guest_7ea32f2b50190c6b9b7af6d041ceed2a	23047	1578	NASA Baffled By Failure Of Straw Shuttle	NASA BAFFLED BY FAILURE OF STRAW POLL	0.991
guest_7ea32f2b50190c6b9b7af6d041ceed2a	23047	1578	NASA Baffled By Failure Of Straw Shuttle	NASA BAFFLED BY FAILURE OF STRAW POLL	1
guest_7ea32f2b50190c6b9b7af6d041ceed2a	23047	1578	NASA Baffled By Failure Of Straw Shuttle	NASA BAFFLED BY FAILURE OF STRAW POLL	0.895
545739205525767	23049	721	Super Bladder Improves Urination Process	BLADDER TRANSPLANT IMPROVES URINATION PROCESS FOR PATIENTS	0
545739205525767	23049	721	Super Bladder Improves Urination Process	BLADDER TRANSPLANT IMPROVES URINATION PROCESS FOR PATIENTS	0
guest_28efa45099a9f8a9812bb02333960e74	23049	1028	Super Bladder Improves Urination Process	RESEARCHERS COIN NEW SUPER BLADDER, IMPROVES URINATION PROCESS	0.692
guest_28efa45099a9f8a9812bb02333960e74	23049	1028	Super Bladder Improves Urination Process	RESEARCHERS COIN NEW SUPER BLADDER, IMPROVES URINATION PROCESS	NULL
guest_28efa45099a9f8a9812bb02333960e74	23049	1028	Super Bladder Improves Urination Process	RESEARCHERS COIN NEW SUPER BLADDER, IMPROVES URINATION PROCESS	0.166
guest_18a3e9d3522c67f8f0e56e97ac177abc	23064	3743	New High-Tech Laugh-O-Meter Can Measure 1/1,000th Of A Titter	NEW HIGH-TECH THERM-O-METER CAN MEASURE 1/1,000TH OF A DEGREE	0
guest_18a3e9d3522c67f8f0e56e97ac177abc	23064	3743	New High-Tech Laugh-O-Meter Can Measure 1/1,000th Of A Titter	NEW HIGH-TECH THERM-O-METER CAN MEASURE 1/1,000TH OF A DEGREE	0
guest_4712440d5ab89603f17f2f96cb95eab5	23064	3160	New High-Tech Laugh-O-Meter Can Measure 1/1,000th Of A Titter	NEW HIGH-TECH LAUGH-O-METER CAN MEASURE 1/1,000TH OF A GIGGLE	1
guest_4712440d5ab89603f17f2f96cb95eab5	23064	3160	New High-Tech Laugh-O-Meter Can Measure 1/1,000th Of A Titter	NEW HIGH-TECH LAUGH-O-METER CAN MEASURE 1/1,000TH OF A GIGGLE	1
guest_efe2e0133351e143b2f9b1c1b31e51d4	23064	3238	New High-Tech Laugh-O-Meter Can Measure 1/1,000th Of A Titter	NEW HIGH-TECH LAUGH-O-METER CAN MEASURE 1/1,000TH OF A DECIBEL	NULL
guest_efe2e0133351e143b2f9b1c1b31e51d4	23064	3238	New High-Tech Laugh-O-Meter Can Measure 1/1,000th Of A Titter	NEW HIGH-TECH LAUGH-O-METER CAN MEASURE 1/1,000TH OF A DECIBEL	0.063
guest_efe2e0133351e143b2f9b1c1b31e51d4	23064	3238	New High-Tech Laugh-O-Meter Can Measure 1/1,000th Of A Titter	NEW HIGH-TECH LAUGH-O-METER CAN MEASURE 1/1,000TH OF A DECIBEL	0.997
10152588290628559	23067	1340	97th Birthday Celebrated With Nurses Who Just Happened To Be On Duty	97TH BIRTHDAY CELEBRATED WITH just on-duty NURSES	0.814
10152588290628559	23067	1340	97th Birthday Celebrated With Nurses Who Just Happened To Be On Duty	97TH BIRTHDAY CELEBRATED WITH just on-duty NURSES	0.057
10152588290628559	23067	1340	97th Birthday Celebrated With Nurses Who Just Happened To Be On Duty	97TH BIRTHDAY CELEBRATED WITH just on-duty NURSES	0.984
guest_8d43394d05cc150d6b2baca401a9bc9e	23067	1372	97th Birthday Celebrated With Nurses Who Just Happened To Be On Duty	7TH BIRTHDAY CELEBRATED WITH NURSES WHO JUST HAPPENED TO BE ON DUTY	0.487
guest_8d43394d05cc150d6b2baca401a9bc9e	23067	1372	97th Birthday Celebrated With Nurses Who Just Happened To Be On Duty	7TH BIRTHDAY CELEBRATED WITH NURSES WHO JUST HAPPENED TO BE ON DUTY	0.391
guest_8d43394d05cc150d6b2baca401a9bc9e	23067	1372	97th Birthday Celebrated With Nurses Who Just Happened To Be On Duty	7TH BIRTHDAY CELEBRATED WITH NURSES WHO JUST HAPPENED TO BE ON DUTY	1
guest_2de1729588b456e733fae0b3f96875cc	23071	4598	Teammates Pretty Sure Ben Roethlisberger Can No Longer Remember Their Names	Teammates express concern over Ben Roethlisberger's ability to remember their names	0.062
guest_be648822fde5ab04a0ee05b923499bd3	23071	4595	Teammates Pretty Sure Ben Roethlisberger Can No Longer Remember Their Names	TEAMMATES FEAR BEN ROETHLISBERGER CAN NO LONGER PERFORM ON PRO LEVEL	NULL
guest_be648822fde5ab04a0ee05b923499bd3	23071	4595	Teammates Pretty Sure Ben Roethlisberger Can No Longer Remember Their Names	TEAMMATES FEAR BEN ROETHLISBERGER CAN NO LONGER PERFORM ON PRO LEVEL	0.991
guest_4712440d5ab89603f17f2f96cb95eab5	23074	2928	LaDainian Tomlinson To Play Next Game Without A Groin	Groin strain will not be a problem for Tomlinson 	1
guest_4712440d5ab89603f17f2f96cb95eab5	23074	2928	LaDainian Tomlinson To Play Next Game Without A Groin	Groin strain will not be a problem for Tomlinson 	0
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	23074	2347	LaDainian Tomlinson To Play Next Game Without A Groin	LADAINIAN TOMLINSON TO PLAY NEXT GAME WITHOUT A splint	0.138
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	23074	2347	LaDainian Tomlinson To Play Next Game Without A Groin	LADAINIAN TOMLINSON TO PLAY NEXT GAME WITHOUT A splint	0.506
10203557386389182	23074	2294	LaDainian Tomlinson To Play Next Game Without A Groin	LADAINIAN TOMLINSON TO PLAY NEXT GAME WITHOUT A PENALTY	0
10203557386389182	23074	2294	LaDainian Tomlinson To Play Next Game Without A Groin	LADAINIAN TOMLINSON TO PLAY NEXT GAME WITHOUT A PENALTY	1
guest_7c87d371ba285364d201b908148c476e	23088	1628	Startled Print Consultant Shoots Ink At Coworkers	Startled print consultant shoots coworkers	1
guest_7c87d371ba285364d201b908148c476e	23088	1628	Startled Print Consultant Shoots Ink At Coworkers	Startled print consultant shoots coworkers	1
guest_7c87d371ba285364d201b908148c476e	23088	1628	Startled Print Consultant Shoots Ink At Coworkers	Startled print consultant shoots coworkers	1
guest_7ea32f2b50190c6b9b7af6d041ceed2a	23088	1580	Startled Print Consultant Shoots Ink At Coworkers	AG CONSULTANT SHOOTS BULL AT COWORKERS	0.994
guest_7ea32f2b50190c6b9b7af6d041ceed2a	23088	1580	Startled Print Consultant Shoots Ink At Coworkers	AG CONSULTANT SHOOTS BULL AT COWORKERS	1
guest_7ea32f2b50190c6b9b7af6d041ceed2a	23088	1580	Startled Print Consultant Shoots Ink At Coworkers	AG CONSULTANT SHOOTS BULL AT COWORKERS	0.982
guest_5f439d3aad3c545a95676ad9176e8f35	23093	1191	United Flight Crew Hits Up Passengers For Gas Money	UNITED FLIGHT CREW SOLICITS TIPS FROM PASSENGERS	0.132
guest_5f439d3aad3c545a95676ad9176e8f35	23093	1191	United Flight Crew Hits Up Passengers For Gas Money	UNITED FLIGHT CREW SOLICITS TIPS FROM PASSENGERS	0
545739205525767	23093	1084	United Flight Crew Hits Up Passengers For Gas Money	UNITED FLIGHT CREW member HITS PASSENGERS	0.104
545739205525767	23093	1084	United Flight Crew Hits Up Passengers For Gas Money	UNITED FLIGHT CREW member HITS PASSENGERS	0.069
545739205525767	23093	1084	United Flight Crew Hits Up Passengers For Gas Money	UNITED FLIGHT CREW member HITS PASSENGERS	0
guest_f026e6858dd8913745d227aa87adb29f	23102	6445	Tina Turner Burns Down Legs For Insurance Money	TINA BURNER BURNS DOWN LEGS FOR INSURANCE MONEY	NULL
guest_f026e6858dd8913745d227aa87adb29f	23102	6445	Tina Turner Burns Down Legs For Insurance Money	TINA BURNER BURNS DOWN LEGS FOR INSURANCE MONEY	1
guest_e60775440b4d658eb6bad9c31ee366b9	23102	6462	Tina Turner Burns Down Legs For Insurance Money	Tina Turner down after insurance money for legs burns	0.827
guest_fc56562fcb03828390c1e679e3615aaa	23110	3546	Bush Finds Error In Fermilab Calculations	BUSH FINDS INTEREST IN FERMILAB RESULTS	0.275
guest_fc56562fcb03828390c1e679e3615aaa	23110	3546	Bush Finds Error In Fermilab Calculations	BUSH FINDS INTEREST IN FERMILAB RESULTS	0.231
guest_4712440d5ab89603f17f2f96cb95eab5	23110	3111	Bush Finds Error In Fermilab Calculations	BUSH FINDS ERROR IN LAB CALCULATIONS	0.723
guest_4712440d5ab89603f17f2f96cb95eab5	23110	3111	Bush Finds Error In Fermilab Calculations	BUSH FINDS ERROR IN LAB CALCULATIONS	1
guest_18a3e9d3522c67f8f0e56e97ac177abc	23110	3764	Bush Finds Error In Fermilab Calculations	BUSH FINDS ERROR IN BUDGET CALCULATIONS	0.251
guest_18a3e9d3522c67f8f0e56e97ac177abc	23110	3764	Bush Finds Error In Fermilab Calculations	BUSH FINDS ERROR IN BUDGET CALCULATIONS	0
guest_62238d52e8d0e5d5ff256d6d11003b1b	23110	3063	Bush Finds Error In Fermilab Calculations	SCIENTIST FINDS ERROR IN FERMILAB CALCULATIONS	0
guest_62238d52e8d0e5d5ff256d6d11003b1b	23110	3063	Bush Finds Error In Fermilab Calculations	SCIENTIST FINDS ERROR IN FERMILAB CALCULATIONS	0
guest_39ed61b47f645c792f0adeff403ac4a8	23113	4056	President Bush Designates 1 Million Acres For Federally Protected Water Parks	PRESIDENT BUSH DESIGNATES 1 MILLION ACRES FOR FEDERALLY PROTECTED WATER RESERVOIRS	0.006
guest_39ed61b47f645c792f0adeff403ac4a8	23113	4056	President Bush Designates 1 Million Acres For Federally Protected Water Parks	PRESIDENT BUSH DESIGNATES 1 MILLION ACRES FOR FEDERALLY PROTECTED WATER RESERVOIRS	0
guest_62238d52e8d0e5d5ff256d6d11003b1b	23113	3361	President Bush Designates 1 Million Acres For Federally Protected Water Parks	PRESIDENT BUSH DESIGNATES 1 MILLION ACRES FOR FEDERALLY PROTECTED PARKS	0
guest_62238d52e8d0e5d5ff256d6d11003b1b	23113	3361	President Bush Designates 1 Million Acres For Federally Protected Water Parks	PRESIDENT BUSH DESIGNATES 1 MILLION ACRES FOR FEDERALLY PROTECTED PARKS	0
guest_d8f83972beed5e0520da0db0409c82d1	23113	3377	President Bush Designates 1 Million Acres For Federally Protected Water Parks	PRESIDENT BUSH DESIGNATES 1 MILLION ACRES FOR FEDERALLY PROTECTED PARKS	0.109
guest_d8f83972beed5e0520da0db0409c82d1	23113	3377	President Bush Designates 1 Million Acres For Federally Protected Water Parks	PRESIDENT BUSH DESIGNATES 1 MILLION ACRES FOR FEDERALLY PROTECTED PARKS	1
guest_5af3b8fcca8849e67d076607e56c7c36	23117	5568	New Martha Stewart Recipe A Message To Enemies	NEW MARTHA STEWART RECIPE A MESSAGE TO THE WORLD	0.96
guest_5af3b8fcca8849e67d076607e56c7c36	23117	5568	New Martha Stewart Recipe A Message To Enemies	NEW MARTHA STEWART RECIPE A MESSAGE TO THE WORLD	0.486
guest_5599dd25ba935052cb703010921dbc1f	23117	5565	New Martha Stewart Recipe A Message To Enemies	NEW MARTHA STEWART RECIPE A MESSAGE TO RACISTS	0.081
guest_e4273683dced463542b4f85942e403a2	23117	5566	New Martha Stewart Recipe A Message To Enemies	New Martha Stewart recipe	1
guest_18a3e9d3522c67f8f0e56e97ac177abc	23120	3742	Donatella Versace Lays Deposit Of Sleek Leather Pouches	DONATELLA VERSACE RELEASES SLEEK LEATHER POUCHES	0.899
guest_18a3e9d3522c67f8f0e56e97ac177abc	23120	3742	Donatella Versace Lays Deposit Of Sleek Leather Pouches	DONATELLA VERSACE RELEASES SLEEK LEATHER POUCHES	0.261
guest_574ac7191744adb8e4b2de59ceb9dc84	23120	3790	Donatella Versace Lays Deposit Of Sleek Leather Pouches	turn into it	0.175
guest_574ac7191744adb8e4b2de59ceb9dc84	23120	3790	Donatella Versace Lays Deposit Of Sleek Leather Pouches	turn into it	1
930904300269924	23123	1820	Search Area For Remote-Controlled Plane Expanded To Bushes	Remote Control Toy Drone land in the White House Bushes	0.928
930904300269924	23123	1820	Search Area For Remote-Controlled Plane Expanded To Bushes	Remote Control Toy Drone land in the White House Bushes	0.829
guest_a27797a659638027d21a0bdbc9fd4481	23123	1845	Search Area For Remote-Controlled Plane Expanded To Bushes	SEARCH AREA FOR crashed PLANE EXPANDED TO ocean	NULL
guest_a27797a659638027d21a0bdbc9fd4481	23123	1845	Search Area For Remote-Controlled Plane Expanded To Bushes	SEARCH AREA FOR crashed PLANE EXPANDED TO ocean	0.983
guest_a27797a659638027d21a0bdbc9fd4481	23123	1845	Search Area For Remote-Controlled Plane Expanded To Bushes	SEARCH AREA FOR crashed PLANE EXPANDED TO ocean	NULL
guest_a27797a659638027d21a0bdbc9fd4481	23123	1845	Search Area For Remote-Controlled Plane Expanded To Bushes	SEARCH AREA FOR crashed PLANE EXPANDED TO ocean	0.321
guest_8842a5ad7c9aa00d63c5820481224f7c	23128	4646	Oklahoma City Still Waiting For NBA Team To Arrive	Oklahoma City still shooting for nba team to arrive	0
guest_d84075f982bc3c2a9a36bd3f9f8501ee	23128	4657	Oklahoma City Still Waiting For NBA Team To Arrive	oklahoma city still waiting for nba team to win	1
guest_419abb6d34a9a1f058bc6aab17d1e15e	23133	4795	Dennis Quaid Not Up For Any Oscars	DENNIS QUAID UP FOR MANY OSCARS	0.015
guest_691abdcc58da977cc6aca9c241e963d6	23133	4799	Dennis Quaid Not Up For Any Oscars	DENNIS QUAID NOT UP FOR the OSCARS	0.083
guest_8e94b677050ab67f583461a36b145e78	23142	4151	New Solar System Discovered 4 Feet From Earth	NEW SOLAR SYSTEM DISCOVERED 4 LIGHT YEARS FROM EARTH	0
guest_8e94b677050ab67f583461a36b145e78	23142	4151	New Solar System Discovered 4 Feet From Earth	NEW SOLAR SYSTEM DISCOVERED 4 LIGHT YEARS FROM EARTH	0
guest_4d7f7c2abf7d61d59b3035a69e35d28a	23142	3575	New Solar System Discovered 4 Feet From Earth	New Solar System Discovered 4 Billion Miles From Earth	1
guest_4d7f7c2abf7d61d59b3035a69e35d28a	23142	3575	New Solar System Discovered 4 Feet From Earth	New Solar System Discovered 4 Billion Miles From Earth	0.654
guest_5599dd25ba935052cb703010921dbc1f	23142	5696	New Solar System Discovered 4 Feet From Earth	NEW SOLAR SYSTEM DISCOVERED 4 MILLION LIGHT YEARS FROM EARTH	0.086
guest_8472554eced72b6a4b19f3b46d44d938	23142	3591	New Solar System Discovered 4 Feet From Earth	NEW SOLAR SYSTEM DISCOVERED 4 LIGHT YEARS FROM EARTH	0
guest_8472554eced72b6a4b19f3b46d44d938	23142	3591	New Solar System Discovered 4 Feet From Earth	NEW SOLAR SYSTEM DISCOVERED 4 LIGHT YEARS FROM EARTH	0.902
guest_ada01a002b2a169ea912dbb12ca77e79	23150	4972	Super Bowl XLIII Spontaneously Breaks Out On Media Day	SUPER BOWL XLIII SPONTANEOUSLY BREAKS OUT ON MEDIA WORLDWIDE	0.899
guest_adb27e65c6c43b03b0edd5d0d98295e2	23150	4981	Super Bowl XLIII Spontaneously Breaks Out On Media Day	SUPER BOWL XLIII BREAKS OUT ON MEDIA DAY	0.178
guest_3d525dbbe7db53737e90cba8d097c98b	23184	5988	Girl Would Be Terrified If She Knew Teacher Had Crush On Her Too	Little girl terrified after knowing that teacher has crush on her 	1
guest_7a088dd104d8a65b8059cc08df739676	23184	5995	Girl Would Be Terrified If She Knew Teacher Had Crush On Her Too	Teacher had crush on terrified girl 	0.956
guest_0a69cd7d9b5e5865bde64d9e24061fbe	23184	5994	Girl Would Be Terrified If She Knew Teacher Had Crush On Her Too	TEACHER CRUSHED ON A TERRIFIED GIRL	0.891
guest_62238d52e8d0e5d5ff256d6d11003b1b	23190	3006	K-Y Introduces New Line Of Jam	SMUCKERS INTRODUCES NEW LINE OF JAM	NULL
guest_62238d52e8d0e5d5ff256d6d11003b1b	23190	3006	K-Y Introduces New Line Of Jam	SMUCKERS INTRODUCES NEW LINE OF JAM	0.718
guest_62238d52e8d0e5d5ff256d6d11003b1b	23190	3006	K-Y Introduces New Line Of Jam	SMUCKERS INTRODUCES NEW LINE OF JAM	0.035
guest_4712440d5ab89603f17f2f96cb95eab5	23190	2978	K-Y Introduces New Line Of Jam	WALMART INTRODUCES NEW LINE OF JAM	0.333
guest_4712440d5ab89603f17f2f96cb95eab5	23190	2978	K-Y Introduces New Line Of Jam	WALMART INTRODUCES NEW LINE OF JAM	1
guest_d1493e97c618c51b33ee310a5bfb9bdb	23190	4168	K-Y Introduces New Line Of Jam	SMUCKERS INTRODUCES NEW LINE OF JAM	0
guest_d1493e97c618c51b33ee310a5bfb9bdb	23190	4168	K-Y Introduces New Line Of Jam	SMUCKERS INTRODUCES NEW LINE OF JAM	NULL
guest_d1493e97c618c51b33ee310a5bfb9bdb	23190	4168	K-Y Introduces New Line Of Jam	SMUCKERS INTRODUCES NEW LINE OF JAM	NULL
guest_d1493e97c618c51b33ee310a5bfb9bdb	23190	4168	K-Y Introduces New Line Of Jam	SMUCKERS INTRODUCES NEW LINE OF JAM	1
guest_18a3e9d3522c67f8f0e56e97ac177abc	23192	3753	Sex Official Add New Base Between Second And Third	JETER CAUGHT STEALING BASE BETWEEN SECOND AND THIRD	0.741
guest_18a3e9d3522c67f8f0e56e97ac177abc	23192	3753	Sex Official Add New Base Between Second And Third	JETER CAUGHT STEALING BASE BETWEEN SECOND AND THIRD	0.567
guest_574ac7191744adb8e4b2de59ceb9dc84	23192	3789	Sex Official Add New Base Between Second And Third	turn it into	1
guest_574ac7191744adb8e4b2de59ceb9dc84	23192	3789	Sex Official Add New Base Between Second And Third	turn it into	0.925
guest_be648822fde5ab04a0ee05b923499bd3	23195	4592	Widower Misses Sex With Dead Wife Terribly	WIDOWER MISSES CHATS WITH DEAD WIFE	0.851
guest_8842a5ad7c9aa00d63c5820481224f7c	23195	4643	Widower Misses Sex With Dead Wife Terribly	Widower misses life with dead wife	1
guest_5af3b8fcca8849e67d076607e56c7c36	23198	5867	Talking Sex Toy To Spice Up Relationships	SEX TOYS SPICE UP RELATIONSHIPS	NULL
guest_5af3b8fcca8849e67d076607e56c7c36	23198	5867	Talking Sex Toy To Spice Up Relationships	SEX TOYS SPICE UP RELATIONSHIPS	NULL
guest_5af3b8fcca8849e67d076607e56c7c36	23198	5867	Talking Sex Toy To Spice Up Relationships	SEX TOYS SPICE UP RELATIONSHIPS	0
guest_3423fbdafa9d1c6f9bdd6d965cad43c8	23198	5865	Talking Sex Toy To Spice Up Relationships	NOVEL SEX TOY ABOUT TO SPICE UP RELATIONSHIPS	NULL
guest_3423fbdafa9d1c6f9bdd6d965cad43c8	23198	5865	Talking Sex Toy To Spice Up Relationships	NOVEL SEX TOY ABOUT TO SPICE UP RELATIONSHIPS	0.058
guest_d1493e97c618c51b33ee310a5bfb9bdb	23200	4167	Emoticon Typo Commits Woman To 2nd Date	EMOTICON MISUNDERSTANDING COMMITS WOMAN TO 2ND DATE	0.784
guest_d1493e97c618c51b33ee310a5bfb9bdb	23200	4167	Emoticon Typo Commits Woman To 2nd Date	EMOTICON MISUNDERSTANDING COMMITS WOMAN TO 2ND DATE	NULL
guest_d1493e97c618c51b33ee310a5bfb9bdb	23200	4167	Emoticon Typo Commits Woman To 2nd Date	EMOTICON MISUNDERSTANDING COMMITS WOMAN TO 2ND DATE	0.782
guest_7c3f93556a6356817ae0a6db40b52636	23200	3823	Emoticon Typo Commits Woman To 2nd Date	EMOTIONAL TYPE  WOMEN COMMIT TO 2ND DATE	NULL
guest_7c3f93556a6356817ae0a6db40b52636	23200	3823	Emoticon Typo Commits Woman To 2nd Date	EMOTIONAL TYPE  WOMEN COMMIT TO 2ND DATE	NULL
guest_7c3f93556a6356817ae0a6db40b52636	23200	3823	Emoticon Typo Commits Woman To 2nd Date	EMOTIONAL TYPE  WOMEN COMMIT TO 2ND DATE	0.171
guest_7c3f93556a6356817ae0a6db40b52636	23200	3823	Emoticon Typo Commits Woman To 2nd Date	EMOTIONAL TYPE  WOMEN COMMIT TO 2ND DATE	0.971
10152579041713756	23200	4139	Emoticon Typo Commits Woman To 2nd Date	TYPO COMMITS WOMAN TO disadvantageous contract	0.16
10152579041713756	23200	4139	Emoticon Typo Commits Woman To 2nd Date	TYPO COMMITS WOMAN TO disadvantageous contract	0
guest_14f48cd01ea795d88f755bbdb6eeb002	23200	2626	Emoticon Typo Commits Woman To 2nd Date	EMOTICON TYPO DISCOURAGES WOMAN TO 2ND DATE	0.979
guest_14f48cd01ea795d88f755bbdb6eeb002	23200	2626	Emoticon Typo Commits Woman To 2nd Date	EMOTICON TYPO DISCOURAGES WOMAN TO 2ND DATE	1
guest_fc56562fcb03828390c1e679e3615aaa	23200	3545	Emoticon Typo Commits Woman To 2nd Date	EMOTICON TYPO PUSHES WOMAN SUICIDE	0.996
guest_fc56562fcb03828390c1e679e3615aaa	23200	3545	Emoticon Typo Commits Woman To 2nd Date	EMOTICON TYPO PUSHES WOMAN SUICIDE	0.374
10101819314011935	23200	2619	Emoticon Typo Commits Woman To 2nd Date	emoticon typo commits woman to jail	0
10101819314011935	23200	2619	Emoticon Typo Commits Woman To 2nd Date	emoticon typo commits woman to jail	NULL
10101819314011935	23200	2619	Emoticon Typo Commits Woman To 2nd Date	emoticon typo commits woman to jail	1
guest_4712440d5ab89603f17f2f96cb95eab5	23201	2991	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN UNDERAGE PREGNANCY-TEST SCORES	1
guest_4712440d5ab89603f17f2f96cb95eab5	23201	2991	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN UNDERAGE PREGNANCY-TEST SCORES	NULL
guest_4712440d5ab89603f17f2f96cb95eab5	23201	2991	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN UNDERAGE PREGNANCY-TEST SCORES	0.331
guest_feff3df1ef60cdab0b18756e32269031	23201	2267	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN PREGNANCY-TEST PURCHASES	0
guest_feff3df1ef60cdab0b18756e32269031	23201	2267	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN PREGNANCY-TEST PURCHASES	0
