id	uid	batch_id	position	rating	title	truth_type	domain
18775	guest_8680d70e589de041bd0947c7b219f276	e4c34555e3fed22bcceb63836fd808d9	0	0.637	Bulls Claim Derek Rose Looking Much More Comfortable On Bench	satirical	theonion.com
18776	guest_e66a579cc93c230112e4616dc212bcfa	f8744dc47b87ef7f91ab5768375e914a	1	0.232	Video Of Man Weeping Becomes Viral Hit	satirical	theonion.com
18776	guest_8680d70e589de041bd0947c7b219f276	ec5ca8411a314c938daaa7627cae3578	0	0.159	Video Of Man Weeping Becomes Viral Hit	satirical	theonion.com
18776	guest_5e89b3894996eda8d3ad2be245c2d512	0ab3d8f5436fd2f6f4f8482238f25cf4	0	0.291	Video Of Man Weeping Becomes Viral Hit	satirical	theonion.com
18777	guest_9a8824d1591f162bcc9d28b9a61a86fe	e61921a512baf87203fa47d56e067650	1	1	Authorities On Alert As Hundreds Of Crazed Sociopaths Enter Congressional Chambers	satirical	theonion.com
18777	10152344750022333	79118e33b2bebdad4b49e2984ec17221	0	0.893	Authorities On Alert As Hundreds Of Crazed Sociopaths Enter Congressional Chambers	satirical	theonion.com
18778	guest_8680d70e589de041bd0947c7b219f276	236467c797a7f55074f2da4e516785fa	0	0.912	Obama Openly Asks Nation Why On Earth He Would Want To Serve For Another Term	satirical	theonion.com
18778	guest_e66a579cc93c230112e4616dc212bcfa	aa51642e8cfee98cb6e3cdc9008088fd	1	0.991	Obama Openly Asks Nation Why On Earth He Would Want To Serve For Another Term	satirical	theonion.com
18779	guest_8680d70e589de041bd0947c7b219f276	b4f0527d0a4dbaaeee4fe12473c3616c	1	0.975	Man Suspected Of Being Bumbling Spy	satirical	theonion.com
18779	guest_e66a579cc93c230112e4616dc212bcfa	e5f4f75b84398d4aed71ce02fa03d6de	0	0.663	Man Suspected Of Being Bumbling Spy	satirical	theonion.com
18780	guest_5e89b3894996eda8d3ad2be245c2d512	1a2c7fa763240df3c3498c3304f6a2fe	1	0.05	All Of Area Man's Hard Work Finally Pays Off For Employer	satirical	theonion.com
18780	guest_8680d70e589de041bd0947c7b219f276	ee601865a00e33ce1190bdc4d374b647	1	1	All Of Area Man's Hard Work Finally Pays Off For Employer	satirical	theonion.com
18781	guest_8680d70e589de041bd0947c7b219f276	4392102521e227e55be1a95806037437	1	1	Christmas Letter Ominously Makes No Mention Of The Twins	satirical	theonion.com
18781	guest_5e89b3894996eda8d3ad2be245c2d512	14795acd14c853767db519da2c30c8c5	0	0.66	Christmas Letter Ominously Makes No Mention Of The Twins	satirical	theonion.com
18782	guest_8680d70e589de041bd0947c7b219f276	7ba2cdb9db919aac0bcf448a18af0918	0	1	Prime Minister Of  Norway Gets Laid	satirical	theonion.com
18782	guest_5e89b3894996eda8d3ad2be245c2d512	6201543a254bd3ba864aa3b12fa6da04	0	0.805	Prime Minister Of  Norway Gets Laid	satirical	theonion.com
18783	guest_8680d70e589de041bd0947c7b219f276	a8f378aba4d686d95314c141df6971c6	0	1	600-Pound Butter Cow Sculpture Wins Iowa Caucus	satirical	theonion.com
18783	guest_5e89b3894996eda8d3ad2be245c2d512	eb3d468bc68a0eb09806089494abcacf	0	0.616	600-Pound Butter Cow Sculpture Wins Iowa Caucus	satirical	theonion.com
18784	guest_e26a5a8daf56cb38dac95e707cf7061f	423379cc9e20620f9d840790f38b0bfa	1	1	'These Last Two Are Gonna Be Real Turds,' George R.R. Martin Assures Fans	satirical	theonion.com
18784	guest_e66a579cc93c230112e4616dc212bcfa	3db9f390baccc50be8c73bbd2b159d5a	1	0.993	'These Last Two Are Gonna Be Real Turds,' George R.R. Martin Assures Fans	satirical	theonion.com
18785	guest_e26a5a8daf56cb38dac95e707cf7061f	3f48a41ce049749335754a618e7cb3f7	0	1	Boy Scouts Celebrate Proud History Of Preparing Teens For Not Having Cool Friends	satirical	theonion.com
18785	guest_a48815b923582f85d02bb0173c5462c3	9dabbbd65fec719a39db66f309f48760	0	0.149	Boy Scouts Celebrate Proud History Of Preparing Teens For Not Having Cool Friends	satirical	theonion.com
18786	guest_6f14196e5aa7e10986663c5c753325d2	b2f72e240d7841e78809b537b620323d	0	0	New Study Going To Take Another Week Or So, Report Scientists Who Look As If They've Been Crying	satirical	theonion.com
18786	guest_1c2782e1c3a51e01af3ee19855edbadb	b0c57efb91e5285f84d28d0f10e280a1	1	1	New Study Going To Take Another Week Or So, Report Scientists Who Look As If They've Been Crying	satirical	theonion.com
18787	guest_6f14196e5aa7e10986663c5c753325d2	38bd9ad21fc11ab74483f11f9b20254f	1	0	Man Who Said 'Yes' To Life Found With Mountain Bike At Bottom Of Gorge	satirical	theonion.com
18787	guest_0d0ea93d2332a98ab87f7929aff3724d	a9856f833472969513461af6da0de50a	1	0.506	Man Who Said 'Yes' To Life Found With Mountain Bike At Bottom Of Gorge	satirical	theonion.com
18788	guest_0d0ea93d2332a98ab87f7929aff3724d	5f58e14449ae228e897b2e94a6646c8c	0	0.969	Mississippi Brings Down Yet Another National Average	satirical	theonion.com
18788	guest_6f14196e5aa7e10986663c5c753325d2	6035ffdf53be7d3709886149048c7006	0	0	Mississippi Brings Down Yet Another National Average	satirical	theonion.com
18789	guest_21f8484e88bfc0988ddbe6d51ef331ee	8cf55ba2cd3d25574981a7c432a07e07	1	0.595	Pawn Shop Customer Plans To Buy Toaster Back	satirical	theonion.com
18789	guest_6f14196e5aa7e10986663c5c753325d2	0e6b8bb6f80a53084bb5c0841c1e7f7c	0	0	Pawn Shop Customer Plans To Buy Toaster Back	satirical	theonion.com
18790	guest_e61d71d2104c806384a0381db0f7e411	f2c2b86243d1215c3ec43e83752151e3	0	0.99	Woman With Six Dogs Resents Non-Dogs	satirical	theonion.com
18790	guest_a0e2643318a4ef59fe4ff997ba4cd119	6629e6c3e5ce1c3203248e614cd2bfc6	0	0.886	Woman With Six Dogs Resents Non-Dogs	satirical	theonion.com
18791	guest_e61d71d2104c806384a0381db0f7e411	ba765a13fd74b8a43cadbdee486c2cb7	1	1	Dead Werewolf Apparently Allergic To Peanuts	satirical	theonion.com
18791	guest_2497dcca5d0d94906a07146581b29936	4749b82ae44a57aa1fe08f135861f740	1	1	Dead Werewolf Apparently Allergic To Peanuts	satirical	theonion.com
18792	guest_e61d71d2104c806384a0381db0f7e411	ce4416e12b5d42d64aabd7f6336fcaa1	0	0.995	New Prescription-Only Sandwich Extra Delicious	satirical	theonion.com
18792	guest_2497dcca5d0d94906a07146581b29936	80d98e0a74a00b300f6dd66e8963f545	0	1	New Prescription-Only Sandwich Extra Delicious	satirical	theonion.com
18793	guest_613e7a3c1fedd3dd1d376d6e2195f8a8	60801d06b928f61112a7676884d675df	0	0	U.S. Gives Up On Trying To Impress England	satirical	theonion.com
18793	guest_e61d71d2104c806384a0381db0f7e411	589dc14aa24723b1f68f43908a2590f6	0	0.956	U.S. Gives Up On Trying To Impress England	satirical	theonion.com
18794	guest_e61d71d2104c806384a0381db0f7e411	b2bf06376cbed0912ffa532590dbceaa	0	0.988	UFC Fan Knows What All Those Guys' Names Are	satirical	theonion.com
18794	guest_b9db3a52a06718518ad24d0f3fd0738d	06c33b158cf437ec29bf04a05c1c7c28	1	1	UFC Fan Knows What All Those Guys' Names Are	satirical	theonion.com
18795	guest_e61d71d2104c806384a0381db0f7e411	c799cede318fcd7ca7f28da62e659988	1	0.994	Presidential Fitness Test Now Awarded To Any Kid Who Can Eat Without Sweating	satirical	theonion.com
18795	guest_b9db3a52a06718518ad24d0f3fd0738d	990719895a0f491c40715ee0a139edf9	1	0.761	Presidential Fitness Test Now Awarded To Any Kid Who Can Eat Without Sweating	satirical	theonion.com
18796	guest_b9db3a52a06718518ad24d0f3fd0738d	e2e295bcf3a2f386d890cf0770bdb071	1	0.922	NHL Tries To Pass Off Commercial Flight As Flyover For Winter Classic	satirical	theonion.com
18796	guest_e61d71d2104c806384a0381db0f7e411	69c855051928065c67ffb21f15130c0b	0	0.899	NHL Tries To Pass Off Commercial Flight As Flyover For Winter Classic	satirical	theonion.com
18797	guest_ada01a002b2a169ea912dbb12ca77e79	e59292d9456b38a7bcd427e7d9393d48	0	0.467	First Born On New Year Also First Dead	satirical	theonion.com
18797	guest_91cdd015050ed48e3decb209708ab44e	3c7c8a185a5b1cd4c953640ac4f988a5	0	0	First Born On New Year Also First Dead	satirical	theonion.com
18798	guest_adb27e65c6c43b03b0edd5d0d98295e2	8af84fc62ea56ba088a73a7f7b1f5c8b	1	0.768	Man Who Stayed Up Until Dawn Eating Mice Refers To Self As Night Owl	satirical	theonion.com
18798	guest_ada01a002b2a169ea912dbb12ca77e79	3d68b13a117d42c658524970fe487d6c	0	0.587	Man Who Stayed Up Until Dawn Eating Mice Refers To Self As Night Owl	satirical	theonion.com
18799	guest_767ce3d131e3f03e6ca58930dcd00d6d	83de86eac7722f89992ac907cf61e6f1	0	1	Man Thinks It’s About Time He Went Back To Website He Just Visited 15 Seconds Ago	satirical	theonion.com
18799	545739205525767	8f385416fe416e50afb7a29ab9a2686c	0	0.989	Man Thinks It’s About Time He Went Back To Website He Just Visited 15 Seconds Ago	satirical	theonion.com
18800	guest_b817798a533299b498cf7154eb91acba	1ea42999cfc79278da91bc2f180a025b	0	1	Huh, College Friend A Republican	satirical	theonion.com
18800	guest_ada01a002b2a169ea912dbb12ca77e79	150163f3ca76a85fcd4c8cd7af794546	1	0.684	Huh, College Friend A Republican	satirical	theonion.com
18801	guest_b817798a533299b498cf7154eb91acba	10661e4c0fc9bbd2d5d82323efd589ef	0	1	World's Greatest Human Being Puts 'Sweet Emotion' On Jukebox Right As Area Man Touches Fifth Beer To Lips	satirical	theonion.com
18801	guest_ada01a002b2a169ea912dbb12ca77e79	07074a72c38c13d8c694c4dd37ac0215	1	0.775	World's Greatest Human Being Puts 'Sweet Emotion' On Jukebox Right As Area Man Touches Fifth Beer To Lips	satirical	theonion.com
18802	guest_ada01a002b2a169ea912dbb12ca77e79	e234d8d03c25324d7cd35f54a26ffb7d	0	0.697	Photographer Has Basketball Player Hold Arms Outstretched With A Ball In Each Hand	satirical	theonion.com
18802	guest_b817798a533299b498cf7154eb91acba	e1f9940093690c7d80386484fbd91790	0	1	Photographer Has Basketball Player Hold Arms Outstretched With A Ball In Each Hand	satirical	theonion.com
18803	guest_b817798a533299b498cf7154eb91acba	2d91b7756a0151a02a81502b55494bc6	0	1	Guys Who Hold Yardsticks Pick Up Some Side Work Measuring Carpet 	satirical	theonion.com
18803	guest_ada01a002b2a169ea912dbb12ca77e79	1bff321d7d17382320aeaf8debc7cf8f	0	0.429	Guys Who Hold Yardsticks Pick Up Some Side Work Measuring Carpet 	satirical	theonion.com
18804	guest_ada01a002b2a169ea912dbb12ca77e79	0fa6471ff54763ab83c0e230d7b1954c	1	0.407	Study Finds Hearing Loved One's Voice Induces Excruciating Pain In Coma Patients	satirical	theonion.com
18804	guest_ca12d6431f95d45ac70925e7f3d56a75	1101927111a81f74e6937a813ec67bc6	0	1	Study Finds Hearing Loved One's Voice Induces Excruciating Pain In Coma Patients	satirical	theonion.com
18805	guest_ca12d6431f95d45ac70925e7f3d56a75	032ac32a53bd22e14dbbd6228726f5a9	1	1	Fight Kind Of Runs Out Of Steam 15 Seconds In	satirical	theonion.com
18805	guest_ada01a002b2a169ea912dbb12ca77e79	12efd4f6c2660c7f6436f8b72d723daa	1	0.365	Fight Kind Of Runs Out Of Steam 15 Seconds In	satirical	theonion.com
18806	guest_ada01a002b2a169ea912dbb12ca77e79	b4356e967e242fff487cd6623313bce1	1	0.843	Fish At Pretty Good Place In Its Life Right Now	satirical	theonion.com
18806	guest_96888642e3c92c09ef75a9aceb65d93e	75601bc4613f7ed602d28cc89f7f981a	1	0.758	Fish At Pretty Good Place In Its Life Right Now	satirical	theonion.com
18807	guest_ada01a002b2a169ea912dbb12ca77e79	bb99a64a4923a2b09088083fa8286648	0	0.34	New Hampshire Primary Excites Tiny Percentage Of Population Who Even Cares What Happens Anymore	satirical	theonion.com
18807	guest_96888642e3c92c09ef75a9aceb65d93e	bf1a250bea02c3c4dcc44cf2d8955bb7	1	0.238	New Hampshire Primary Excites Tiny Percentage Of Population Who Even Cares What Happens Anymore	satirical	theonion.com
18808	10152588290628559	04190321dba3cf4aa9eb493c5fce95c3	0	1	One Of Those Fucking People Wins New Hampshire Primary	satirical	theonion.com
18808	10103292967478678	93c69daa7fa2d60de94a7e058e7b48f9	0	1	One Of Those Fucking People Wins New Hampshire Primary	satirical	theonion.com
18809	guest_d17354d453f723a7b25aeb4be07772aa	91f14dca24dda0a1e32c635cd345ad4f	0	0.883	Obama Spends Wednesday Doing Some Urgings, Some Callings On	satirical	theonion.com
18809	guest_ada01a002b2a169ea912dbb12ca77e79	e3165e288f55cf5554fe49182f061f3d	1	0.394	Obama Spends Wednesday Doing Some Urgings, Some Callings On	satirical	theonion.com
18810	guest_ada01a002b2a169ea912dbb12ca77e79	1ef7c78c252c91dfb7de7ad86cf8cdfd	0	0.391	Area Man Shocked To Learn There Is A Butt-Oriented Magazine He Was Not Aware Of	satirical	theonion.com
18810	guest_d17354d453f723a7b25aeb4be07772aa	84030fa87511dc390c73b37c842209f5	1	1	Area Man Shocked To Learn There Is A Butt-Oriented Magazine He Was Not Aware Of	satirical	theonion.com
18811	guest_d17354d453f723a7b25aeb4be07772aa	695f8df0676b1fc688dfdb4ac268a909	1	0	Parents Drop Fake Treating-You-Like-An-Adult Act Half-Hour Into Visit	satirical	theonion.com
18811	guest_4bb1292729b7548f579d514a30c5f8b0	9896f637f2e4e333369020a299fdc5c3	0	0.72	Parents Drop Fake Treating-You-Like-An-Adult Act Half-Hour Into Visit	satirical	theonion.com
18812	guest_d17354d453f723a7b25aeb4be07772aa	8e90a9132fa5a6765aa58ce8251526d8	0	1	Philip Morris Introduces New Marlboro Sinus PM Cigarettes	satirical	theonion.com
18812	guest_4bb1292729b7548f579d514a30c5f8b0	56989690f72cd56d23d850d22c138bf2	0	0.793	Philip Morris Introduces New Marlboro Sinus PM Cigarettes	satirical	theonion.com
18813	guest_4bb1292729b7548f579d514a30c5f8b0	e2aae93d329dc9367ab2a00da4f12fd4	0	0.273	Local Hamburger To Star In National Ad	satirical	theonion.com
18813	guest_d17354d453f723a7b25aeb4be07772aa	aa9671c02e6e35b572aa5ef30a72c73e	1	0	Local Hamburger To Star In National Ad	satirical	theonion.com
18814	guest_4bb1292729b7548f579d514a30c5f8b0	f82e04bd81c76ecc0b0e9da6ca152e18	0	0.843	Heartbreaking Country Ballad Paralyzes Trucking Industry	satirical	theonion.com
18814	guest_d17354d453f723a7b25aeb4be07772aa	9659529b05278f223c38c8e16cdafcee	1	1	Heartbreaking Country Ballad Paralyzes Trucking Industry	satirical	theonion.com
18815	guest_4bb1292729b7548f579d514a30c5f8b0	440c3e16faca0d1c7c97d1693e53d448	0	0.804	Mischievous Raccoon Wreaks Havoc On International Space Station	satirical	theonion.com
18815	guest_d17354d453f723a7b25aeb4be07772aa	5f3305bd92294f142a1dc856ca3bac9a	0	1	Mischievous Raccoon Wreaks Havoc On International Space Station	satirical	theonion.com
18816	guest_4c89f9f21e2784fc5a57f9084b4330c0	4dc707fb4cc7e7ffcbfb6cc0e0eb8aed	1	0.828	Cryptozoologist Falls For It Again	satirical	theonion.com
18816	guest_4bb1292729b7548f579d514a30c5f8b0	c958af99cb50d4fbc8adde33062fdea7	1	0.866	Cryptozoologist Falls For It Again	satirical	theonion.com
18817	guest_3ad54efb2d09d5ea079c3a5b9248072a	4693edafe3a6de6e5342afd1203ec36b	0	0.199	NFL Coaches Admit It Sucks When You Have To Punt	satirical	theonion.com
18817	guest_a4b4488916dd122dfd758e191566985d	24344826ae0949eccdfdd25d1f33ee37	1	0	NFL Coaches Admit It Sucks When You Have To Punt	satirical	theonion.com
18818	545739205525767	018ed6f9dea69b856d7d915080af102d	1	1	Andrew Luck Repeatedly Mentions How Good His Neck Feels During Post Game Interview	satirical	theonion.com
18818	504504090138	37f522dd307c97d7f731a84ed832c5c9	1	1	Andrew Luck Repeatedly Mentions How Good His Neck Feels During Post Game Interview	satirical	theonion.com
18819	guest_a4b4488916dd122dfd758e191566985d	59fef461a81b3d2bbfcc039f645a60a2	1	0	Rex Ryan: 'Mark Sanchez Was Absolutely Our Quarterback This Year'	satirical	theonion.com
18819	guest_3ad54efb2d09d5ea079c3a5b9248072a	7264481be3366f2b56d2bb0c77488db7	1	0.19	Rex Ryan: 'Mark Sanchez Was Absolutely Our Quarterback This Year'	satirical	theonion.com
18820	guest_0341acb9be2ecd6be17af1cae018019f	d340548c54b00fa897417ba6805418d7	0	1	Masochistic Record Wants To Be Broken Again	satirical	theonion.com
18820	guest_f415c28a8fa90bba0aa4885de8778e0a	37d3ddc75039b72e043d2b26780373fe	0	1	Masochistic Record Wants To Be Broken Again	satirical	theonion.com
18821	guest_0341acb9be2ecd6be17af1cae018019f	291ae1ff1fc3def047e5ff22015a28b3	1	0.258	Angels Hoping They Can Get Mike Napoli Back Now That They Have Albert Pujols And C.J. Wilson To Trade	satirical	theonion.com
18821	guest_142561ef2d1167eec42e7840e5e6dacf	27288aae15e18d05ea01b787f1ed215f	0	0.949	Angels Hoping They Can Get Mike Napoli Back Now That They Have Albert Pujols And C.J. Wilson To Trade	satirical	theonion.com
18822	guest_142561ef2d1167eec42e7840e5e6dacf	88e47965e92f9bfe7766a6e6683f0953	0	1	President Obama Wondering Why He Always Has To Initiate Phone Call With NCAA Champions	satirical	theonion.com
18822	guest_98ee26e0a5aa6451fd45dbab6566a45c	d89cca2ca0d0809e73d8e8b89a382b49	0	1	President Obama Wondering Why He Always Has To Initiate Phone Call With NCAA Champions	satirical	theonion.com
18823	guest_6c871a2937cd869a1bb250b82a9dedfa	0592c3b092338254f4ab847758aa450c	0	1	Fuck, Rapping Teen Walking This Way	satirical	theonion.com
18823	guest_0dc0680ea800e0e7afd54b2ef5f07839	b3e79342c69c9ae812a8748e548ccf78	0	0.981	Fuck, Rapping Teen Walking This Way	satirical	theonion.com
18824	guest_6c871a2937cd869a1bb250b82a9dedfa	307c95c2538d92a3765bf7f7ecacfdd6	0	0.339	BREAKING: Tempers Flare At New Hampshire Primary Weigh-In	satirical	theonion.com
18824	guest_0dc0680ea800e0e7afd54b2ef5f07839	30a6dc4107ace15e5528b15561536710	1	0.712	BREAKING: Tempers Flare At New Hampshire Primary Weigh-In	satirical	theonion.com
18825	guest_d6727f794b032c20b7bc2ec129b14e6f	5550c1b004a0ddd63956dda2ad6ea9a5	1	0.5	Pickpocket Has To Get Around A Few Pretzels First	satirical	theonion.com
18825	guest_6c871a2937cd869a1bb250b82a9dedfa	3425be5d609de2853b00b1dc20e7d156	0	0.737	Pickpocket Has To Get Around A Few Pretzels First	satirical	theonion.com
18826	guest_1fe91471d4e2612a60545fcb4b78dd25	252361ebefc45f747c5108275935f9bd	0	0.854	Car Alarm Turned Off Just As It Was Starting To Get Good	satirical	theonion.com
18826	guest_083c71060189e68ee04b1536e664e62d	177f05fca1bacd8faf93b8abb2397ee7	1	1	Car Alarm Turned Off Just As It Was Starting To Get Good	satirical	theonion.com
18827	guest_2e6371f0bbac18e3973907166cd35cf8	ba51faf465bfa221a2c5e593d733ae03	0	0.782	Nation's Disenfranchised Finally Rise Up, Demand Justice, Are Denied It	satirical	theonion.com
18827	guest_1fe91471d4e2612a60545fcb4b78dd25	ed275b7064de74f5bf42b8fddd24343f	1	0.099	Nation's Disenfranchised Finally Rise Up, Demand Justice, Are Denied It	satirical	theonion.com
18828	guest_19718431119ff218f1ed93dc7cfb0cc0	08b96202f35fd2fd0a3573bc3af7293a	0	0	Long-Distance Relationship Working Perfectly For Couple With No Interest In Sex, Intimacy, Sharing Each Other's Lives	satirical	theonion.com
18828	guest_2e6371f0bbac18e3973907166cd35cf8	e394f045fa61e9910d6897fa48d062bd	1	0.146	Long-Distance Relationship Working Perfectly For Couple With No Interest In Sex, Intimacy, Sharing Each Other's Lives	satirical	theonion.com
18829	guest_2e5e4ee7df147b907580fce5823d8aa7	97dc3049941b71cf5511660a905c04bc	1	1	Home Depot Salesman Feels This Is A Question For Kevin	satirical	theonion.com
18829	guest_2e6371f0bbac18e3973907166cd35cf8	4965469c162b84e9d66c0f4e5e61b645	0	0.81	Home Depot Salesman Feels This Is A Question For Kevin	satirical	theonion.com
18830	guest_2e6371f0bbac18e3973907166cd35cf8	96fd526a777f772d7e67e7ddc56da31a	1	0.661	DeMarcus Cousins Refuses To Go To Time Out	satirical	theonion.com
18830	guest_2e5e4ee7df147b907580fce5823d8aa7	3efe06d95331629ff23d876a555150b3	1	0.151	DeMarcus Cousins Refuses To Go To Time Out	satirical	theonion.com
18831	guest_2e5e4ee7df147b907580fce5823d8aa7	5f54bc98a88c5d68f447b97b2df6c44f	1	0.179	Howie Long Fits Perfectly Through Doorway	satirical	theonion.com
18831	guest_2e6371f0bbac18e3973907166cd35cf8	718added62c8e32dd4a52d3d1b1fd963	0	0.712	Howie Long Fits Perfectly Through Doorway	satirical	theonion.com
18832	guest_2e5e4ee7df147b907580fce5823d8aa7	7b695394a138f1ff71814bbdf29058ab	1	0.203	Barry Larkin Jeopardizes Hall Of Fame Chances After Dropping Whole Tray Of Food In MLB Cafeteria 	satirical	theonion.com
18832	guest_c497282ec38d9e55eaadfba033a8db16	a9e74c58c0e40220a49fb97c42884d8f	1	0.779	Barry Larkin Jeopardizes Hall Of Fame Chances After Dropping Whole Tray Of Food In MLB Cafeteria 	satirical	theonion.com
18833	guest_ff9a5aea2a7ec3242b702a08a95454c5	37dc71bbbbc28d3e143e1cf043576137	1	1	Ray Lewis Announces 2011 Final Season Before Killing Younger Player, Inhabiting His Body	satirical	theonion.com
18833	guest_2e5e4ee7df147b907580fce5823d8aa7	c394db0249893117b1a985aec0b24973	1	1	Ray Lewis Announces 2011 Final Season Before Killing Younger Player, Inhabiting His Body	satirical	theonion.com
18834	guest_ff9a5aea2a7ec3242b702a08a95454c5	5507e90ac0c9c58f5ea1055894f351db	1	0.879	Scandalous Photos Reveal Grover Norquist Carried On Secret Affair With Taxes For Years	satirical	theonion.com
18834	guest_2e5e4ee7df147b907580fce5823d8aa7	a0754fcc7aaa312310e418eeb85c4725	1	1	Scandalous Photos Reveal Grover Norquist Carried On Secret Affair With Taxes For Years	satirical	theonion.com
18835	guest_ff9a5aea2a7ec3242b702a08a95454c5	ba6ff038cfbe4d02bee816144466c334	1	1	Supreme Court Overturns 'Right v. Wrong'	satirical	theonion.com
18835	guest_2e5e4ee7df147b907580fce5823d8aa7	c2df6d6c18966c682deff6af02e0aa76	0	1	Supreme Court Overturns 'Right v. Wrong'	satirical	theonion.com
18836	guest_eadae159976df926d6987aa365e462ab	01fce39f32a2ed3b30b99172e39fb8cc	0	1	Dry Humping An Adequate Sex Alternative For Teens, Says Weird, Unsolicited Report From Department Of Interior	satirical	theonion.com
18836	guest_c086c7210e27da19c9667bad96f0d1f0	2314b87e9d8894e690813eb4674eb20e	0	0.741	Dry Humping An Adequate Sex Alternative For Teens, Says Weird, Unsolicited Report From Department Of Interior	satirical	theonion.com
18837	guest_c086c7210e27da19c9667bad96f0d1f0	9393e7c58bfe12aaea7ac2e2cdf8a8b9	0	0.279	Miranda July Called Before Congress To Explain Exactly What Her Whole Thing Is	satirical	theonion.com
18837	guest_eadae159976df926d6987aa365e462ab	7dc62454b6187de11649a1b7d7398f4e	1	1	Miranda July Called Before Congress To Explain Exactly What Her Whole Thing Is	satirical	theonion.com
18838	guest_c086c7210e27da19c9667bad96f0d1f0	9823cd8789debe6b8d4328199b4db3fe	1	0.276	Huntsman Drops Out, Endorses Huntsman	satirical	theonion.com
18838	guest_eadae159976df926d6987aa365e462ab	9cba34a34ab8d19eda78d6205dfbbf76	1	1	Huntsman Drops Out, Endorses Huntsman	satirical	theonion.com
18839	guest_eadae159976df926d6987aa365e462ab	062a25376a841cf477bf69c27a1fb925	1	0.001	Poll Finds Americans Would Be Open To Third Type Of Screwdriver Head	satirical	theonion.com
18839	guest_d1b947f0c349fed9fed851c2fd9d6aed	369f222c6079fbe299fecf5bf4f51e58	0	0.992	Poll Finds Americans Would Be Open To Third Type Of Screwdriver Head	satirical	theonion.com
18840	guest_7ea32f2b50190c6b9b7af6d041ceed2a	5d68b71c3d618dd411bb21079428256c	0	0	Nation's Sound Engineers Gather To Talk About Their Ponytails	satirical	theonion.com
18840	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	888f94daa276c5e4299acc51850f6a90	1	1	Nation's Sound Engineers Gather To Talk About Their Ponytails	satirical	theonion.com
18840	guest_bf8c80645dca0cd47c4090a0ec42614b	06785732d320be866d43d4851a82c318	1	1	Nation's Sound Engineers Gather To Talk About Their Ponytails	satirical	theonion.com
18841	2531367477597	ead139d3b3e58ff66d4ebcf352bd895d	0	1	Rick Perry Experiences Overwhelming Feeling Of Clarity And Contentment In Final Moments Before Death Of Campaign	satirical	theonion.com
18841	504504090138	5cc9952014ab64639e593ca6bbc025ad	1	0	Rick Perry Experiences Overwhelming Feeling Of Clarity And Contentment In Final Moments Before Death Of Campaign	satirical	theonion.com
18842	guest_eadae159976df926d6987aa365e462ab	0e71df077ad71eb64e9edf0c4d5c1c09	0	1	New Social Media Start-Up Aims To Be Cross Between Facebook And Facebook	satirical	theonion.com
18842	guest_bd1bcf7afb10fd9901cd20770a078615	d5bde139272e737ea6e09efa141a3d7d	0	1	New Social Media Start-Up Aims To Be Cross Between Facebook And Facebook	satirical	theonion.com
18843	guest_eadae159976df926d6987aa365e462ab	4616f7c3081b48b520e065d1a33bcd54	0	1	Gross Doctors Recommend Drinking 8 Warm Cups Of Clam Juice A Day	satirical	theonion.com
18843	guest_bd1bcf7afb10fd9901cd20770a078615	21284b8e45c8cf1c98555db6d990ab36	1	0.192	Gross Doctors Recommend Drinking 8 Warm Cups Of Clam Juice A Day	satirical	theonion.com
18844	guest_dc35c8cb543f55baab16c602b6f14638	072cce7c82347395620099d8a868360d	1	0.763	Area Man Relieved Friend's Short Story Sucks	satirical	theonion.com
18844	guest_eadae159976df926d6987aa365e462ab	09077d143485c37ecf7e1505ee11d4c8	0	1	Area Man Relieved Friend's Short Story Sucks	satirical	theonion.com
18845	guest_eadae159976df926d6987aa365e462ab	ba35eedafd75434ff82593f491190a6f	0	1	Third-Grader Prays  Massive Deficit Coupled With Decreased Tax Base Causes District-Wide School  Closings Tomorrow	satirical	theonion.com
18845	guest_6bb3feb80a27aa310163ed44f7145db0	656d5c554f668c1b183537bc359b9203	1	0.817	Third-Grader Prays  Massive Deficit Coupled With Decreased Tax Base Causes District-Wide School  Closings Tomorrow	satirical	theonion.com
18846	guest_eadae159976df926d6987aa365e462ab	ff871b02aa45e9567f4a5dc3de2d9a10	0	1	98 Percent Of Americans Are Afraid Of 98 Percent Of Americans	satirical	theonion.com
18846	guest_6bb3feb80a27aa310163ed44f7145db0	d49f86091c2a74bb7dd9c45b3b35a178	1	0.147	98 Percent Of Americans Are Afraid Of 98 Percent Of Americans	satirical	theonion.com
18847	545739205525767	1f476c241850aed5a113d6e8c74e454f	0	1	Local Woman Dies Of Lost Cell Phone	satirical	theonion.com
18847	504504090138	4630626f628d983568c5dc769cc46399	0	1	Local Woman Dies Of Lost Cell Phone	satirical	theonion.com
18848	10152588290628559	3557eb679bdfe1fc9e1165004821ef46	1	1	Series Of Serial Killer Killings Rocks Serial Killer Community	satirical	theonion.com
18848	10152579041713756	55f6a8afee7615b14fc547f6a25b6035	0	1	Series Of Serial Killer Killings Rocks Serial Killer Community	satirical	theonion.com
18849	guest_6bb3feb80a27aa310163ed44f7145db0	391af501f793f6db9bd2c5f79bfdcde0	0	0.671	Nation's Substitute Teachers Would Like To Know Who Threw That	satirical	theonion.com
